<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
34,6,0,1,4,4,0,3532.544,287.673,121.233,31.774,31.625,8.987,0,0
35,7,0,1,0,0,0,4187.099,61.754,38.514,32.049,31.84,9.056,0,0
36,7,0,1,1,1,0,4540.785,70.746,45.457,32.306,32.189,9.142,0,0
37,7,0,1,2,2,0,4173.599,202.55,40.928,31.823,31.572,9.071,0,0
39,7,0,1,4,4,0,4350.27,329.882,87.926,32.393,32.312,9.172,0,0
40,7,0,1,5,5,0,4464.368,334.871,8.491,32.236,32.075,9.116,0,0
44,8,0,1,1,2,0,4922.238,277.082,21.926,31.681,31.614,8.972,0,0
45,8,0,1,2,3,0,4648.72,312.991,-4.667,32.06,31.994,9.08,0,0
46,9,0,1,0,2,0,5580.44,90.643,86.656,31.928,31.888,9.046,0,0
47,9,0,1,1,3,0,5490.194,114.361,95.78,31.573,31.505,9.025,0,0
48,9,0,1,2,4,0,5626.405,152.079,10.925,31.63,31.594,9.046,0,0
49,9,0,1,3,5,0,5247.546,256.42,9.854,32.013,31.943,9.066,0,0
50,9,0,1,4,6,0,5292.389,266.395,107.901,32.119,31.992,9.005,0,0
51,9,0,1,5,7,0,5678.099,298.095,-35.369,32.032,31.9,9.063,0,0
52,9,0,1,6,8,0,5546.979,335.197,21.873,32.257,32.061,9.117,0,0
53,0,1,1,0,1,0,94.14,500.158,42.032,32.451,32.301,9.179,0,0
54,0,1,1,1,2,0,153.687,511.986,66.92,31.824,31.763,9.014,0,0
55,0,1,1,2,3,0,88.55,783.776,-21.644,32.259,31.987,9.107,0,0
56,0,1,1,3,4,0,383.4,801.452,31.805,31.762,31.611,8.983,0,0
57,1,1,1,0,0,0,996.821,452.428,126.625,32.251,32,9.025,0,0
58,1,1,1,1,1,0,839.253,592.034,125.546,35.129,34.917,9.499,0,0
59,1,1,1,2,2,0,670.882,650.541,35.845,32.359,32.296,9.165,0,0
60,1,1,1,3,3,0,968.906,675.195,129.607,31.57,31.432,9.014,0,0
61,1,1,1,4,4,0,674.193,711.523,-42.88,32.327,32.237,9.152,0,0
62,1,1,1,5,5,0,853.04,742.237,-32.32,31.949,31.847,9.043,0,0
63,2,1,1,0,0,0,1445.275,479.988,-3.855,31.992,31.811,9.044,0,0
64,2,1,1,1,1,0,1732.058,480.39,-39.383,32.352,32.133,9.141,0,0
65,2,1,1,2,2,0,1601.154,743.557,86.999,31.882,31.841,9.033,0,0
66,2,1,1,3,3,0,1213.851,795.068,63.547,32.495,32.341,9.107,0,0
67,2,1,1,4,4,0,1682.832,816.256,46.63,32.225,32.019,9.107,0,0
69,3,1,1,1,2,0,2091.718,600.984,19.673,30.932,30.862,8.926,0,0
70,3,1,1,2,3,0,1850.388,637.734,31.918,32.225,32.131,9.123,0,0
72,3,1,1,4,5,0,2232.586,679.599,77.827,31.378,28.316,8.323,0,0
73,4,1,1,0,0,0,2387.248,488.405,49.661,32.239,32.123,9.123,0,0
74,4,1,1,1,1,0,2503.44,642.354,21.881,31.763,31.654,8.99,0,0
75,4,1,1,2,2,0,2565.989,713.904,36.981,31.899,31.853,9.037,0,0
76,4,1,1,3,3,0,2609.731,715.528,90.929,31.656,31.632,9.055,0,0
77,5,1,1,0,0,0,3293.213,457.855,-35.733,31.815,31.701,9.088,0,0
78,5,1,1,1,1,0,3360.682,601.02,65.705,31.62,31.588,9.044,0,0
79,5,1,1,2,2,0,3421.528,601.808,97.597,32.06,31.79,9.135,0,0
80,5,1,1,3,3,0,3104.374,621.251,18.03,31.94,31.821,9.038,0,0
81,6,1,1,0,0,0,3711.623,447.242,49.03,31.896,31.856,9.037,0,0
82,6,1,1,1,1,0,3494.316,678.79,90.786,32.013,31.839,9.051,0,0
83,6,1,1,2,2,0,3662.01,815.185,-39.078,32.179,31.991,9.096,0,0
84,6,1,1,3,3,0,3864.951,828.348,-4.359,33.883,26.485,8.543,0,0
85,7,1,1,0,0,0,4472.141,504.329,50.77,32.095,32.071,9.096,0,0
86,7,1,1,1,1,0,4470.188,671.857,-1.833,31.575,31.435,9.016,0,0
87,7,1,1,2,2,0,4344.067,811.383,71.153,32.132,32.006,9.092,0,0
88,8,1,1,0,2,0,4915.792,536.164,53.098,31.473,31.333,8.987,0,0
89,8,1,1,1,3,0,4793.542,637.332,82.856,31.774,31.714,9,0,0
91,9,1,1,0,0,0,5534.342,539.942,98.098,31.81,31.672,8.999,0,0
92,9,1,1,1,1,0,5344.202,596.555,-34.86,31.916,31.72,9.021,0,0
93,9,1,1,2,3,0,5204.091,724.279,14.767,31.93,31.869,9.044,0,0
94,9,1,1,3,4,0,5547.104,823.711,59.122,32.664,32.594,9.166,0,0
95,0,2,1,0,0,0,120.051,941.818,-33.637,31.694,31.498,9.042,0,0
96,0,2,1,1,1,0,549.742,979.489,-6.651,32.511,32.324,9.107,0,0
98,0,2,1,3,3,0,407.853,1179.672,39.139,32.66,32.519,9.155,0,0
99,0,2,1,4,4,0,420.808,1212.741,29.595,32.342,32.038,9.126,0,0
100,0,2,1,5,5,0,314.242,1219.225,47.387,31.905,31.83,9.035,0,0
102,1,2,1,1,1,0,905.228,1009.776,108.649,31.74,31.557,9.057,0,0
103,1,2,1,2,2,0,623.715,1095.26,91.904,31.91,31.828,9.035,0,0
104,2,2,1,0,1,0,1281.39,912.118,93.491,31.917,31.903,9.047,0,0
105,2,2,1,1,2,0,1684.97,960.78,-14.249,32.149,32.069,9.103,0,0
106,2,2,1,2,4,0,1433.799,1097.79,95.366,32.015,31.63,9.022,0,0
107,2,2,1,3,5,0,1475.517,1105.784,44.632,31.724,31.594,9.06,0,0
108,2,2,1,4,6,0,1219.282,1130.756,55.448,32.111,32.004,9.088,0,0
109,2,2,1,5,7,0,1732.897,1189.848,10.735,32.839,32.72,9.208,0,0
110,3,2,1,0,0,0,1876.153,969.68,36.758,32.255,32.149,9.129,0,0
112,3,2,1,2,2,0,2284.884,1146.806,75.223,32.369,32.345,9.09,0,0
113,4,2,1,0,0,0,2471.319,886.217,-43.757,31.625,31.591,9.045,0,0
114,5,2,1,0,0,0,3392.873,942.423,57.346,32.165,32.085,9.108,0,0
115,5,2,1,1,1,0,3315.639,1033.089,14.152,31.592,31.477,9.024,0,0
116,5,2,1,2,2,0,2953.177,1083.258,112.123,31.804,31.682,9.084,0,0
117,5,2,1,3,3,0,3003.543,1116.129,133.401,32.341,32.074,9.047,0,0
119,5,2,1,5,5,0,3400.202,1209.094,25.626,32.456,32.365,9.189,0,0
120,6,2,1,0,2,0,3844.768,904.192,70.803,31.782,31.605,8.985,0,0
121,6,2,1,1,3,0,3979.123,1199.452,26.553,32.563,32.433,9.129,0,0
122,6,2,1,2,4,0,3493.707,1204.442,33.484,32.34,32.228,9.069,0,0
123,7,2,1,0,1,0,4372.085,956.438,6.688,32.027,31.853,9.055,0,0
124,7,2,1,1,2,0,4069.955,988.074,-40.583,31.979,31.878,9.052,0,0
125,7,2,1,2,3,0,4503.133,1059.755,42.795,32.215,32.112,9.119,0,0
126,8,2,1,0,1,0,4956.881,1020.123,108.802,31.825,31.497,8.976,0,0
129,8,2,1,3,5,0,5071.209,1068.401,30.442,31.769,31.532,9.057,0,0
131,9,2,1,0,1,0,5615.37,844.222,53.087,32.374,32.343,9.09,0,0
132,9,2,1,1,2,0,5340.401,973.119,70.825,31.655,31.481,9.034,0,0
133,9,2,1,2,3,0,5755.59,991.666,-23.768,32.09,32.015,9.087,0,0
134,9,2,1,3,4,0,5715.655,1029.753,122.389,32.112,31.896,9.074,0,0
135,9,2,1,4,5,0,5575.104,1112.839,92.768,31.971,31.794,9.487,0,0
136,9,2,1,5,6,0,5701.494,1120.919,48.527,32.295,32.046,9.12,0,0
137,9,2,1,6,8,0,5305.367,1212.486,121.337,32.166,31.954,9.089,0,0
138,0,3,1,0,2,0,535.106,1250.436,70.363,32.231,32.193,9.132,0,0
139,0,3,1,1,3,0,263.111,1256.498,55.378,31.895,31.869,9.039,0,0
140,0,3,1,2,4,0,139.274,1317.121,61.654,32.09,31.914,9.073,0,0
142,0,3,1,4,6,0,199.019,1405.945,30.951,31.724,31.636,8.981,0,0
143,0,3,1,5,7,0,23.065,1631.167,-17.413,32.76,32.561,9.175,0,0
144,0,3,1,6,8,0,422.681,1631.296,19.529,32.602,32.401,9.13,0,0
145,1,3,1,0,0,0,1039.723,1292.668,-13.274,31.814,31.751,9.011,0,0
146,1,3,1,1,1,0,957.602,1388.247,89.176,32.018,31.933,9.065,0,0
147,1,3,1,2,2,0,673.565,1502.541,76.224,32.28,32.085,9.124,0,0
148,1,3,1,3,3,0,704.176,1604.602,47.293,32.16,32.052,9.102,0,0
149,2,3,1,0,0,0,1407.092,1261.839,74.833,32.126,31.966,9.085,0,0
150,2,3,1,1,1,0,1497.692,1282.852,-11.005,31.984,31.928,9.06,0,0
151,2,3,1,2,2,0,1658.109,1332.816,64.238,32.489,32.279,9.097,0,0
152,2,3,1,3,3,0,1235.861,1424.832,65.478,32.142,31.99,9.091,0,0
153,2,3,1,4,4,0,1194.775,1426.449,29.239,31.815,31.657,8.997,0,0
154,2,3,1,5,5,0,1669.983,1511.236,-9.892,32.077,31.928,9.073,0,0
155,2,3,1,6,6,0,1479.772,1621.287,57.622,31.884,31.865,9.037,0,0
156,3,3,1,0,0,0,1886.115,1252.372,60.891,31.968,31.735,9.03,0,0
158,3,3,1,2,2,0,2038.627,1456.824,103.041,31.617,31.245,8.994,0,0
159,4,3,1,0,0,0,2473.218,1295.797,39.746,32.588,32.438,9.133,0,0
160,4,3,1,1,1,0,2451.931,1331.854,-2.089,31.671,31.635,9.058,0,0
161,4,3,1,2,2,0,2851.441,1357.982,-43.36,32.121,32.031,9.094,0,0
163,4,3,1,4,3,0,2725.25,1456.552,11.407,32.497,31.583,9.926,0,0
164,4,3,1,5,4,0,2816.297,1521.712,41.264,32.306,32.223,9.064,0,0
165,4,3,1,6,5,0,2827.702,1562.906,39.657,32.05,31.881,9.062,0,0
166,5,3,1,0,0,0,3236.967,1367.985,6.625,31.839,31.733,9.012,0,0
167,5,3,1,1,1,0,3292.219,1489.939,87.298,31.535,31.385,9.003,0,0
168,5,3,1,2,2,0,3075.716,1586.714,58.782,32.118,31.92,9.078,0,0
169,6,3,1,0,0,0,3653.126,1275.41,102.051,32.242,32.176,9.131,0,0
170,6,3,1,1,1,0,3809.131,1342,-32.18,32.094,31.994,9.085,0,0
171,6,3,1,2,2,0,3887.454,1477.553,-41.977,31.221,31.112,8.919,0,0
172,6,3,1,3,3,0,3765.972,1543.555,89.765,31.986,31.861,9.051,0,0
173,6,3,1,4,4,0,3790.784,1596.204,34.855,31.945,31.791,9.035,0,0
174,7,3,1,0,0,0,4589.302,1253.127,-32.76,32.217,32.124,9.121,0,0
175,7,3,1,1,1,0,4433.414,1262.155,81.502,32.065,31.843,9.059,0,0
176,7,3,1,2,2,0,4514.87,1268.501,112.667,32.231,32.078,9.116,0,0
177,7,3,1,3,3,0,4226.906,1335.105,47.995,32.139,32.087,9.104,0,0
178,7,3,1,4,4,0,4442.971,1387.786,78.914,31.799,31.509,9.058,0,0
179,7,3,1,5,5,0,4507.295,1488.175,71.464,31.946,31.788,9.034,0,0
180,8,3,1,0,0,0,4713.753,1297.101,108.372,31.817,31.711,9.005,0,0
181,8,3,1,1,1,0,5194.768,1316.517,91.341,33.69,29.048,8.789,0,0
182,8,3,1,2,2,0,4879.854,1387.873,94.559,31.489,31.441,9.004,0,0
183,8,3,1,3,3,0,4667.484,1522.938,42.997,32.081,31.898,9.069,0,0
184,9,3,1,0,1,0,5685.326,1241.381,96.484,32.333,32.272,9.158,0,0
185,9,3,1,1,2,0,5433.446,1249.635,123.607,32.286,32.181,9.138,0,0
186,9,3,1,2,4,0,5381.104,1381.642,68.676,31.717,31.66,9.068,0,0
187,9,3,1,3,5,0,5472.623,1433.204,68.16,31.359,31.242,8.957,0,0
188,9,3,1,4,6,0,5564.011,1472.167,51.872,30.758,30.701,8.878,0,0
189,9,3,1,5,7,0,5596.681,1488.792,0.519,31.71,31.45,9.038,0,0
190,9,3,1,6,8,0,5231.868,1530.093,16.41,32.57,32.47,9.135,0,0
191,9,3,1,7,9,0,5275.294,1565.476,6.245,32.381,32.053,9.134,0,0
192,9,3,1,8,10,0,5280.472,1601.768,69.276,32.688,32.505,9.157,0,0
193,9,3,1,9,11,0,5745.019,1634.735,1.167,32.2,32.028,9.105,0,0
194,0,4,1,0,2,0,404.703,1724.825,55.504,32.341,32.116,9.896,0,0
195,0,4,1,1,2,0,382.046,1708.852,59.174,32.293,31.891,9.851,0,0
196,0,4,1,2,3,0,282.148,1730.692,46.321,31.696,31.572,9.052,0,0
197,0,4,1,3,4,0,214.879,1754.133,131.477,31.495,31.429,9.003,0,0
198,0,4,1,4,5,0,457.696,1778.306,129.915,32.249,32.158,9.13,0,0
199,0,4,1,5,6,0,419.911,1857.859,53.806,31.35,31.25,8.957,0,0
200,1,4,1,0,0,0,740.733,1750.527,109.238,31.741,31.709,9.079,0,0
201,1,4,1,1,1,0,1077.468,1883.062,39.39,32.119,31.967,9.084,0,0
202,1,4,1,2,2,0,979.025,1905.806,121.422,31.511,31.482,9.013,0,0
203,2,4,1,0,1,0,1191.803,1675.174,68.733,32.127,31.813,9.064,0,0
204,2,4,1,1,2,0,1215.246,1751.593,34.785,32.377,32.052,9.133,0,0
205,2,4,1,2,3,0,1516.474,2046.237,38.758,32.421,32.332,9.095,0,0
206,3,4,1,0,0,0,1878.361,1679.333,50.308,31.838,31.572,9.073,0,0
207,3,4,1,1,1,0,1830.404,1719.735,78.248,32.048,31.98,9.076,0,0
208,3,4,1,2,2,0,2114.999,1748.62,18.145,31.923,31.777,9.03,0,0
209,3,4,1,3,3,0,2153.222,1818.327,86.471,31.494,31.421,9.002,0,0
210,3,4,1,4,4,0,2229.646,1882.879,29.278,31.806,31.721,9.005,0,0
211,3,4,1,5,5,0,2064.649,1884,63.031,31.189,31.032,8.903,0,0
212,3,4,1,6,6,0,2034.906,1944.896,-36.967,31.962,31.907,9.054,0,0
213,3,4,1,7,7,0,1872.867,1950.509,-31.334,31.799,31.743,9.007,0,0
215,4,4,1,0,0,0,2349.621,1681.958,23.824,32.485,32.277,9.18,0,0
216,4,4,1,1,1,0,2840.266,1721.599,46.562,32.489,32.296,9.1,0,0
217,4,4,1,2,2,0,2805.827,1752.871,19.267,32.065,31.931,9.072,0,0
218,4,4,1,3,3,0,2884.329,1828.733,-40.635,32.338,32.166,9.144,0,0
219,4,4,1,4,4,0,2435.126,1848.369,92.794,32.137,32.033,9.096,0,0
220,4,4,1,5,5,0,2620.157,1935.404,34.853,31.825,31.785,9.017,0,0
221,5,4,1,0,0,0,3184.914,1692.042,117.516,32.18,32.068,9.107,0,0
222,5,4,1,1,2,0,3263.434,1758.028,-16.74,31.703,31.519,8.962,0,0
223,5,4,1,2,4,0,3168.134,1896.731,109.646,31.404,31.281,8.969,0,0
224,5,4,1,3,5,0,3447.682,1953.643,9.529,32.216,32.092,9.116,0,0
225,6,4,1,0,0,0,3682.31,1674.748,58.535,32.168,31.986,9.094,0,0
226,6,4,1,1,1,0,3938.779,1698.232,-9.188,31.999,31.857,9.052,0,0
227,6,4,1,2,2,0,3474.951,1757.462,27.129,32.286,32.169,9.137,0,0
228,6,4,1,3,3,0,3844.271,1931.054,116.051,31.735,31.55,9.055,0,0
229,6,4,1,4,4,0,4005.891,1940.108,91.816,32.463,32.438,9.116,0,0
230,7,4,1,0,0,0,4376.309,1685.932,90.182,32.216,32.036,9.025,0,0
231,7,4,1,1,1,0,4536.389,1716.891,109.691,32.235,32.206,9.135,0,0
232,7,4,1,2,2,0,4217.862,1814.081,83.656,32.091,32.043,9.091,0,0
233,7,4,1,3,3,0,4611.274,1830.934,5.021,32.203,32.091,9.114,0,0
234,7,4,1,4,4,0,4574.246,1835.306,-14.154,32.331,32.253,9.071,0,0
235,7,4,1,5,5,0,4151.697,1906.529,17.683,31.733,31.705,9.077,0,0
236,7,4,1,6,6,0,4600.039,1991.886,-21.872,32.625,32.342,9.125,0,0
237,8,4,1,0,0,0,5029.338,1711.563,122.263,32.218,31.862,9.083,0,0
238,8,4,1,1,1,0,4890.352,1818.909,56.436,31.688,31.572,9.051,0,0
239,8,4,1,2,3,0,4820.41,1930.719,37.681,32.278,32.049,9.119,0,0
240,8,4,1,3,4,0,4802.327,1985.646,20.325,31.54,31.412,9.008,0,0
242,9,4,1,0,2,0,5490.378,1830.505,-20.223,31.684,31.647,9.062,0,0
243,9,4,1,1,4,0,5259.735,1990.452,-9.996,32.625,32.497,9.147,0,0
244,9,4,1,2,5,0,5731.138,1992.567,59.422,31.941,31.818,9.038,0,0
245,9,4,1,3,6,0,5473.443,2033.231,84.628,32.284,32.118,9.129,0,0
246,9,4,1,4,7,0,5574.45,2047.528,60.458,32.354,32.211,9.152,0,0
247,0,5,1,0,0,0,288.835,2185.121,98.725,31.931,31.808,9.035,0,0
248,0,5,1,1,1,0,517.269,2273.293,98.139,32.724,32.485,9.159,0,0
249,0,5,1,2,2,0,46.667,2347.718,5.919,32.158,32.039,9.1,0,0
250,0,5,1,3,3,0,195.248,2352.512,97.834,31.869,31.742,9.017,0,0
251,0,5,1,4,4,0,59.351,2402.735,-5.122,32.697,32.527,9.161,0,0
252,1,5,1,0,0,0,1024.511,2098.631,-8.408,31.899,31.873,9.04,0,0
253,1,5,1,1,1,0,1120.726,2193.524,118.939,32.048,31.925,9.068,0,0
254,1,5,1,2,2,0,835.808,2222.174,122.082,31.835,31.712,9.008,0,0
255,1,5,1,3,4,0,808.921,2432.349,133.181,32.099,32.073,9.097,0,0
257,2,5,1,0,1,0,1329.514,2112.017,54.095,32.07,31.925,9.071,0,0
258,2,5,1,1,2,0,1523.903,2146.396,106.467,32.22,31.445,9.024,0,0
259,2,5,1,2,3,0,1583.931,2196.751,131.135,31.979,31.867,9.05,0,0
260,2,5,1,3,4,0,1600.306,2293.5,-5.247,31.794,31.429,9.702,0,0
261,2,5,1,4,4,0,1571.244,2292.299,15.461,31.837,31.584,9.736,0,0
262,3,5,1,0,0,0,2114.688,2171.95,-20.204,31.737,31.654,9.07,0,0
264,3,5,1,2,2,0,2254.493,2341.133,49.595,32.401,32.218,9.16,0,0
265,4,5,1,0,0,0,2638.373,2325.048,5.092,31.93,31.766,9.029,0,0
266,4,5,1,1,1,0,2671.878,2444.571,99.203,32.4,32.271,9.167,0,0
268,5,5,1,1,1,0,2962.487,2208.401,83.029,32.015,31.856,9.054,0,0
270,6,5,1,1,1,0,3982.347,2316.584,131.058,32.445,32.384,9.106,0,0
271,6,5,1,2,2,0,3723.777,2333.943,-34.868,31.938,31.824,9.039,0,0
272,6,5,1,3,3,0,3656.171,2348.622,-33.294,31.867,31.818,9.028,0,0
273,6,5,1,4,4,0,3961.737,2353.832,68.83,32.078,32.061,9.092,0,0
274,6,5,1,5,5,0,3729.487,2458.888,-3.561,33.356,28.874,8.728,0,0
275,7,5,1,0,1,0,4377.618,2229.841,101.154,31.671,31.464,9.033,0,0
276,7,5,1,1,2,0,4592.173,2262.494,-5.716,32.588,32.471,9.138,0,0
277,7,5,1,2,3,0,4420.055,2272.391,132.781,31.49,31.252,8.977,0,0
278,7,5,1,3,4,0,4371.027,2314.176,74.148,31.89,31.806,9.029,0,0
279,8,5,1,0,0,0,5180.775,2235.585,-21.214,32.038,31.821,9.052,0,0
280,9,5,1,0,3,0,5305.501,2272.742,100.958,31.911,31.759,9.11,0,0
281,9,5,1,1,4,0,5368.171,2344.803,-36.241,32.386,32.174,9.152,0,0
282,9,5,1,2,5,0,5254.77,2368.985,-10.463,31.794,31.712,9.087,0,0
283,0,6,1,0,0,0,206.352,2472.215,60.785,31.799,31.512,8.975,0,0
284,0,6,1,1,1,0,423.645,2613.785,-8.125,31.903,31.855,9.038,0,0
287,0,6,1,4,5,0,20.071,2831.218,8.233,32.078,31.993,9.082,0,0
288,0,6,1,5,6,0,580.172,2852.513,37.119,32.893,32.677,9.21,0,0
290,1,6,1,0,1,0,918.513,2497.894,82.845,32.41,32.258,9.167,0,0
291,1,6,1,1,2,0,805.852,2596.787,-0.903,31.908,31.762,9.025,0,0
292,1,6,1,2,3,0,1021.56,2692.919,33.612,32.009,31.897,9.059,0,0
293,1,6,1,3,5,0,1127.762,2848.122,74.098,32.487,32.374,9.11,0,0
294,2,6,1,0,0,0,1344.179,2501.913,76.088,31.756,31.451,9.043,0,0
295,2,6,1,1,1,0,1579.688,2634.963,-14.123,31.235,31.182,8.931,0,0
296,2,6,1,2,2,0,1739.36,2698.818,92.453,33.693,28.061,8.648,0,0
297,2,6,1,3,3,0,1589.592,2724.789,-30.769,31.978,31.878,9.052,0,0
298,2,6,1,4,4,0,1657.172,2794.315,76.943,32.05,31.748,9.043,0,0
299,3,6,1,0,0,0,2121.764,2514.123,-38.284,32.191,32.155,9.121,0,0
300,3,6,1,1,1,0,2140.579,2567.545,112.951,31.826,31.766,9.014,0,0
301,3,6,1,2,3,0,2287.12,2766.246,-4.844,33.253,32.719,9.104,0,0
302,3,6,1,3,4,0,2114.532,2798.119,-0.87,31.688,31.574,9.052,0,0
304,4,6,1,0,1,0,2638.508,2498.492,67.975,32.261,32.193,9.136,0,0
305,4,6,1,1,2,0,2396.385,2529.698,31.956,32.385,32.323,9.173,0,0
306,4,6,1,2,4,0,2576.728,2785.906,119.831,32.023,31.972,9.071,0,0
307,4,6,1,3,5,0,2372.129,2837.5,-1.333,32.412,32.224,9.163,0,0
308,4,6,1,4,6,0,2813.72,2846.44,36.66,33.286,33.025,9.23,0,0
309,5,6,1,0,1,0,3093.198,2649.21,93.873,32.279,32.175,9.136,0,0
310,5,6,1,1,2,0,3213.019,2692.871,80.42,31.38,31.234,8.959,0,0
311,6,6,1,0,1,0,3491.989,2596.712,49.885,32.7,32.567,9.167,0,0
312,6,6,1,1,2,0,3664.451,2754.158,34.963,32.337,32.133,9.139,0,0
313,6,6,1,2,3,0,3963.762,2761.777,18.208,32.019,31.868,9.056,0,0
314,6,6,1,3,4,0,3835.348,2769.372,4.633,32.067,31.868,9.063,0,0
315,6,6,1,4,5,0,3758.617,2775.892,71.907,31.662,31.423,9.026,0,0
316,6,6,1,5,6,0,3565.955,2813.463,92.213,32.5,32.387,9.114,0,0
317,7,6,1,0,0,0,4368.084,2514.9,31.386,32.233,32.171,9.129,0,0
318,7,6,1,1,1,0,4400.536,2664.639,23.955,31.107,31.011,8.973,0,0
319,7,6,1,2,2,0,4145.801,2680.132,34.02,32.076,31.847,9.061,0,0
320,7,6,1,3,3,0,4113.117,2700.163,17.357,31.754,31.619,9.068,0,0
322,8,6,1,0,0,0,4935.571,2744.147,36.635,32.075,31.825,9.058,0,0
323,8,6,1,1,1,0,5019.102,2801.807,121.927,32.028,31.95,9.069,0,0
327,9,6,1,1,2,0,5529.45,2580.219,88.278,32.049,31.921,9.068,0,0
328,9,6,1,2,3,0,5714.687,2620.156,-21.717,32.207,32.039,9.024,0,0
329,9,6,1,3,4,0,5356.755,2857.947,64.337,32.334,32.207,9.149,0,0
330,1,7,1,0,2,0,649.811,2927.855,64.644,31.914,31.718,9.104,0,0
331,1,7,1,1,3,0,1076.27,2958.406,132.124,31.997,31.939,9.063,0,0
332,1,7,1,2,4,0,737.754,3054.997,102.185,31.861,31.773,9.105,0,0
333,1,7,1,3,5,0,861.491,3130.693,94.824,31.609,31.525,9.033,0,0
334,1,7,1,4,6,0,1064.78,3202.48,48.053,32.07,31.907,9.069,0,0
335,1,7,1,5,7,0,666.186,3203.986,125.965,32.525,32.482,9.131,0,0
336,1,7,1,6,8,0,1032.104,3230.192,92.624,31.874,31.725,9.015,0,0
